"insID"	"haps11"	"haps00"	"%11"	"%00"	"SUPERPOP"
"1.106015875"	"1.106015875"	"0"	"348"	"0"	"1"	"SAS"
"1.111802592"	"1.111802592"	"447"	"549"	"0.448795180722892"	"0.551204819277108"	"SAS"
"11.60449890"	"11.60449890"	"4"	"350"	"0.0112994350282486"	"0.988700564971751"	"SAS"
"12.44313657"	"12.44313657"	"175"	"461"	"0.275157232704403"	"0.724842767295597"	"SAS"
"12.124066477"	"12.124066477"	"79"	"397"	"0.165966386554622"	"0.834033613445378"	"SAS"
"13.90743183"	"13.90743183"	"41"	"365"	"0.100985221674877"	"0.899014778325123"	"SAS"
"15.63374594"	"15.63374594"	"755"	"489"	"0.606913183279743"	"0.393086816720257"	"SAS"
"19.21841536"	"19.21841536"	"200"	"468"	"0.29940119760479"	"0.70059880239521"	"SAS"
"19.22414379"	"19.22414379"	"431"	"551"	"0.438900203665988"	"0.561099796334012"	"SAS"
"19.29855781"	"19.29855781"	"289"	"521"	"0.35679012345679"	"0.64320987654321"	"SAS"
"19.57996939"	"19.57996939"	"0"	"348"	"0"	"1"	"SAS"
"4.9603240"	"4.9603240"	"543"	"561"	"0.491847826086957"	"0.508152173913043"	"SAS"
"5.64388440"	"5.64388440"	"12"	"358"	"0.0324324324324324"	"0.967567567567568"	"SAS"
"6.32648036"	"6.32648036"	"362"	"448"	"0.446913580246914"	"0.553086419753086"	"SAS"
"6.161270899"	"6.161270899"	"744"	"522"	"0.587677725118483"	"0.412322274881517"	"SAS"
"X.93606603"	"X.93606603"	"0"	"348"	"0"	"1"	"SAS"
"11.71875417"	"11.71875417"	"911"	"403"	"0.693302891933029"	"0.306697108066971"	"SAS"
"11.101565789"	"11.101565789"	"909"	"413"	"0.687594553706505"	"0.312405446293495"	"SAS"
"12.55727210"	"12.55727210"	"806"	"466"	"0.633647798742138"	"0.366352201257862"	"SAS"
"3.14132679"	"3.14132679"	"974"	"348"	"0.736762481089259"	"0.263237518910741"	"SAS"
"3.195654395"	"3.195654395"	"910"	"408"	"0.690440060698027"	"0.309559939301973"	"SAS"
"4.120263688"	"4.120263688"	"892"	"360"	"0.712460063897764"	"0.287539936102236"	"SAS"
"5.8937848"	"5.8937848"	"817"	"469"	"0.635303265940902"	"0.364696734059098"	"SAS"
"7.158029477"	"7.158029477"	"191"	"471"	"0.288519637462236"	"0.711480362537764"	"SAS"
"8.7355392"	"8.7355392"	"393"	"413"	"0.487593052109181"	"0.512406947890819"	"SAS"
"8.18651453"	"8.18651453"	"413"	"531"	"0.4375"	"0.5625"	"SAS"
